time[s],VehicleWeight[ton],VehicleSpeed[km/h],EngineSpeed[rpm],grad[%],GPS_Altitude[m]
5030,24,78.49700165,1206.25,0.091109121,100
5031,24,78.36499786,1206.25,-0.000243818,100
5032,24,78.41699982,1203,0.183564506,100
5033,24,78.3730011,1208.75,0.458398548,100
5034,24,78.59500122,1207.5,0.36659798,100
5035,24,78.86100006,1212.25,0.365801414,100
5036,24,79.02500153,1211.25,0.273958691,100
5037,24,79.1289978,1216.25,0.273958691,100
5038,24,79.4940033,1214.5,0.091050626,100
5039,24,79.16300201,1213.75,0.091050626,100
5040,24,79.23600006,1210.75,0,100
5041,24,78.59700012,1220.25,-0.091028182,100
5042,24,78.7009964,1214,-0.091028182,100
5043,24,79.49199677,1212.25,2.65E-05,100
5044,24,79.08799744,1216.75,2.65E-05,100
5045,24,79.05899811,1219.75,0.090866663,100
5046,24,79.3769989,1217,0.364462242,100
5047,24,79.14299774,1211.75,0.364462242,100
5048,24,78.60700226,1213.75,0.273407584,100
5049,24,79.05200195,1208.75,0.182294956,100
5050,24,79.05799866,1212.25,0.000413928,100
5051,24,78.98799896,1211,-0.182153469,100
5052,24,79.18299866,1217,-0.091503492,100
5053,24,79.26499939,1213.5,-0.091503492,100
5054,24,79.58799744,1215,-0.000390863,100
5055,24,79.56500244,1219.5,-9.48E-05,100
5056,24,79.51599884,1216.25,-9.48E-05,100
5057,24,79.17099762,1218,-0.090744805,100
5058,24,79.46399689,1212.25,0.000205185,100
5059,24,79.21099854,1213.75,0.091016728,100
5060,24,79.11799622,1219.5,0.27272739,100
5061,24,79.45200348,1214.5,0.455899972,100
5062,24,78.84899902,1217.5,0.823741558,100
5063,24,78.37999725,1211.25,1.009347851,100
5064,24,78.20899963,1208.25,1.287880801,100
5065,24,77.9980011,1207.25,1.565871438,100
5066,24,77.95400238,1198.75,2.030176536,100
5067,24,78.16200256,1199.75,2.033072529,100
5068,24,77.51899719,1195.25,2.311457961,100
5069,24,77.84700012,1200,2.312046243,100
5070,24,77.84500122,1201.5,2.497621874,100
5071,24,77.85900116,1209.5,2.127433614,100
5072,24,77.94799805,1205.25,2.217286745,100
5073,24,77.84600067,1209.5,2.213213864,100
5074,24,78.47499847,1212.75,2.302561428,100
5075,24,78.36799622,1216,2.207579318,100
5076,24,78.39900208,1213.25,2.296579144,100
5077,24,78.27600098,1216.5,2.567134019,100
5078,24,78.97699738,1214,2.473736256,100
5079,24,78.58399963,1214.5,2.562960639,100
5080,24,78.8030014,1219.25,2.469141676,100
5081,24,78.71600342,1220,2.650995261,100
5082,24,78.77700043,1217.5,2.376714061,100
5083,24,78.84600067,1215.5,2.284883513,100
5084,24,78.75,1216.5,2.19369588,100
5085,24,78.78199768,1214.25,2.193001999,100
5086,24,78.65799713,1221.5,1.91699303,100
5087,24,79.13400269,1223.25,1.822893833,100
5088,24,79.61100006,1218.25,1.639003905,100
5089,24,79.16999817,1218.75,1.363262672,100
5090,24,79.28800201,1217.5,1.089046638,100
5091,24,79.3239975,1221.25,0.816912777,100
5092,24,79.23000336,1222.5,0.454147588,100
5093,24,79.53600311,1219.75,0.181822636,100
5094,24,79.59999847,1221,-0.090142799,100
5095,24,79.38600159,1225,-0.451045958,100
5096,24,79.92500305,1213.75,-0.721484762,100
5097,24,80.02600098,1221.5,-0.992344062,100
5098,24,79.71499634,1227.25,-1.173698877,100
5099,24,79.77700043,1229.5,-1.445200707,100
5100,24,79.08799744,1220.25,-1.53750329,100
5101,24,80.0759964,1200,-1.632122468,100
5102,24,78.8710022,1222.25,-1.725272335,100
5103,24,78.91200256,1212,-1.725852132,100
5104,24,79.3259964,1207.25,-1.455391678,100
5105,24,79.2009964,1210.5,-1.184811957,100
5106,24,78.29399872,1205.75,-0.819753975,100
5107,24,78.56099701,1203,-0.455744809,100
5108,24,77.71900177,1199.75,-0.091044812,100
5109,24,77.95200348,1197,0.184946925,100
5110,24,78.2460022,1196.25,0.461325603,100
5111,24,77.80000305,1200,0.736763954,100
5112,24,78.23500061,1199.75,0.919179646,100
5113,24,78.60600281,1206.75,0.917513439,100
5114,24,79.27500153,1212,0.732952658,100
5115,24,79.79799652,1216.25,0.275453278,100
5116,24,79.03500366,1222.25,-0.182034094,100
5117,24,79.25,1220.5,-0.636344734,100
5118,24,78.9489975,1219.25,-0.907442708,100
5119,24,79.93599701,1225.75,-0.907442708,100
5120,24,79.55599976,1222.5,-0.634517122,100
5121,24,79.21600342,1221,-0.634480308,100
5122,24,78.96299744,1218.5,-0.45367076,100
5123,24,79.26799774,1216,-0.455224915,100
5124,24,78.8259964,1210.25,-0.728167748,100
5125,24,79.30500031,1209.5,-1.092825911,100
5126,24,78.97000122,1210.75,-1.276393888,100
5127,24,78.98600006,1209,-1.460236754,100
5128,24,78.5719986,1206.5,-1.643765359,100
5129,24,78.55999756,1208.75,-1.553335331,100
5130,24,78.96499634,1210.5,-1.371405357,100
5131,24,78.83200073,1211.75,-1.279054572,100
5132,24,78.77899933,1216.5,-1.276218176,100
5133,24,79.33000183,1219.75,-1.182568481,100
5134,24,79.44000244,1216.5,-1.45240791,100
5135,24,79.37999725,1217.75,-1.539774425,100
5136,24,79.78800201,1217,-1.716275186,100
5137,24,80.15599823,1223.75,-1.89490164,100
5138,24,79.94000244,1211.25,-2.164092294,100
5139,24,79.80500031,1221,-2.343196596,100
5140,24,79.84100342,1219.25,-2.704732125,100
5141,24,79.79000092,1221.75,-2.885277967,100
5142,24,79.79699707,1220.5,-3.152880308,100
5143,24,80.13300323,1222.5,-3.329619546,100
5144,24,80.24099731,1233.75,-3.323826205,100
5145,24,80.21900177,1232.75,-3.402049661,100
5146,24,80.88999939,1240.75,-3.303970239,100
5147,24,81.39700317,1246,-2.940364313,100
5148,24,80.9489975,1254.75,-2.311085622,100
5149,24,81.43499756,1242.25,-1.864180104,100
5150,24,80.98799896,1235,-1.24441529,100
5151,24,80.12400055,1231.5,-0.71221871,100
5152,24,79.71800232,1219.25,-0.540176749,100
5153,24,79.21399689,1210,-0.359685503,100
5154,24,78.44499969,1221.75,-0.180927825,100
5155,24,78.36000061,1194.25,-0.09083895,100
5156,24,77.6190033,1198.5,-0.09083895,100
5157,24,77.85500336,1195,-0.000594756,100
5158,24,77.81199646,1201.25,-0.184511401,100
5159,24,77.98400116,1206,-0.276399084,100
5160,24,78.39700317,1206.25,-0.184619746,100
5161,24,78.31600189,1210,-0.09328394,100
5162,24,78.58200073,1210,-0.000855356,100
5163,24,79.07800293,1210.5,9.45E-05,100
5164,24,78.86199951,1210.75,0.091982227,100
5165,24,79.14900208,1214,0.000202889,100
5166,24,79.09200287,1215.5,-0.182423506,100
5167,24,78.80699921,1213.75,-0.182423506,100
5168,24,78.93099976,1217.5,-0.182467935,100
5169,24,78.89600372,1215,-0.182467935,100
5170,24,79.03800201,1217,0.000267379,100
5171,24,78.66899872,1222,0.000167722,100
5172,24,78.93599701,1215.25,0.091604969,100
5173,24,78.62999725,1216.5,0.182782315,100
5174,24,78.85500336,1217,0.273657579,100
5175,24,79.16600037,1207.75,0.090922266,100
5176,24,79.29299927,1213,0.182312511,100
5177,24,78.7440033,1213.25,0.090875264,100
5178,24,79.15000153,1216.5,0.182219185,100
5179,24,78.72499847,1220.75,0.091343921,100
5180,24,78.92099762,1216.5,0.091343921,100
5181,24,78.70300293,1215,0.182542638,100
5182,24,78.54399872,1215.25,0.091261253,100
5183,24,79.35299683,1213.75,0.091993676,100
5184,24,78.40100098,1218.5,0.091993676,100
5185,24,77.99099731,1214.75,0.182820684,100
5186,24,79.15899658,1216,0.000684835,100
5187,24,79.38400269,1218.5,0.09196622,100
5188,24,78.96700287,1211.25,-0.000110124,100
5189,24,78.44200134,1217.5,-0.000110124,100
5190,24,79.14199829,1219,-0.090937131,100
5191,24,79.01699829,1214.25,0,100
5192,24,78.29399872,1217.25,0.091387287,100
5193,24,78.73899841,1220.5,-0.000174904,100
5194,24,78.83200073,1213.5,-0.000174904,100
5195,24,78.43800354,1216.5,-0.000174904,100
5196,24,78.85800171,1212,-0.000174904,100
5197,24,79.14600372,1214.5,-0.091562191,100
5198,24,78.43900299,1217.25,0,100
5199,24,79.04299927,1210.5,0.091630944,100
5200,24,78.35199738,1211.75,0.182739068,100
5201,24,78.80000305,1216.75,0.273845463,100
5202,24,79.2539978,1215.75,0.273845463,100
5203,24,78.8030014,1213.75,0.36524156,100
5204,24,78.60600281,1208,0.273610616,100
5205,24,78.94999695,1215.25,0.273536893,100
5206,24,79.02799988,1215.25,0.182430498,100
5207,24,79.15399933,1211.75,0.273271253,100
5208,24,78.8690033,1220.25,0.27269368,100
5209,24,79.65000153,1213.5,0.27269368,100
5210,24,78.90799713,1217.25,0.18165928,100
5211,24,78.90399933,1220.25,0.18165928,100
5212,24,78.66100311,1215.25,0.090818524,100
5213,24,78.97599792,1224,0,100
5214,24,78.94599915,1217.75,-0.090643588,100
5215,24,79.49500275,1216.75,0.000121126,100
5216,24,79.3690033,1218.5,0.000121126,100
5217,24,79.28299713,1213.25,0.000121126,100
5218,24,79.49299622,1215.5,0.091282892,100
5219,24,78.81199646,1215.75,0.181926479,100
5220,24,79.14900208,1213.25,0.091161765,100
5221,24,79.23600006,1215.75,-0.000263347,100
5222,24,78.44499969,1219,0.09125706,100
5223,24,79.06099701,1214.5,9.53E-05,100
5224,24,78.28099823,1218.25,0.091483163,100
5225,24,78.98999786,1212.75,0.183170919,100
5226,24,78.58000183,1216,0.366446736,100
5227,24,78.47499847,1211.75,0.642688493,100
5228,24,78.3010025,1211.5,0.918947442,100
5229,24,78.3219986,1210,1.196937226,100
5230,24,78.0530014,1199.75,1.474603211,100
5231,24,77.88500214,1204.25,1.659216534,100
5232,24,78.06300354,1199.75,1.659835116,100
5233,24,78.19599915,1203.75,1.567787525,100
5234,24,78.16400146,1210.25,1.290022014,100
5235,24,78.1780014,1210,1.102746059,100
5236,24,79.00700378,1216.5,1.008162044,100
5237,24,79.16699982,1215.75,0.730465743,100
5238,24,79.17900085,1223.75,0.726918159,100
5239,24,79.61399841,1226.25,0.72597233,100
5240,24,79.79799652,1220.5,0.543894544,100
5241,24,79.02600098,1220.25,0.453033862,100
5242,24,79.05999756,1227,0.362349417,100
5243,24,79.14800262,1215,0.090212437,100
5244,24,78.68699646,1216.5,-0.000453876,100
5245,24,78.73600006,1212.5,0.091248843,100
5246,24,78.42199707,1207.5,0.000229513,100
5247,24,78.60700226,1208,0.000229513,100
5248,24,78.84300232,1204,0.091702719,100
5249,24,78.63200378,1214,0.091702719,100
5250,24,78.45999908,1209.5,-0.091009547,100
5251,24,78.95200348,1218.75,-0.091009547,100
5252,24,79.27300262,1214.25,-0.181938645,100
5253,24,79.1230011,1220.25,-0.363761249,100
5254,24,79.24199677,1220,-0.454674132,100
5255,24,79.15399933,1224.5,-0.363664585,100
5256,24,79.23999786,1215,-0.363664585,100
5257,24,79.09999847,1214.25,-0.272735488,100
5258,24,79.28700256,1212.5,-0.182017441,100
5259,24,78.9489975,1210.5,-0.182239672,100
5260,24,79.11100006,1213.75,-0.273094758,100
5261,24,78.89600372,1214.75,-0.363085673,100
5262,24,79.59799957,1216,-0.363085673,100
5263,24,80.41799927,1220,-0.452922268,100
5264,24,79.65399933,1216.25,-0.632990359,100
5265,24,79.51399994,1219.75,-0.632393417,100
5266,24,79.77600098,1224,-0.632766131,100
5267,24,79.76699829,1214.5,-1.083642535,100
5268,24,79.58899689,1221,-1.353741604,100
5269,24,80.09999847,1222.75,-1.444859392,100
5270,24,79.53099823,1214,-1.536370129,100
5271,24,79.44400024,1213,-1.537235727,100
5272,24,78.99900055,1208.75,-1.177866461,100
5273,24,78.84500122,1219.5,-0.818987925,100
5274,24,78.51999664,1206.75,-0.456666931,100
5275,24,77.72699738,1195.75,-0.366841047,100
5276,24,78.45800018,1190.25,-0.183372587,100
5277,24,78.16100311,1203.75,-0.091865449,100
5278,24,77.95500183,1209.25,0.000296236,100
5279,24,78.15399933,1197,0.000296236,100
5280,24,78.5490036,1205.5,0.184904428,100
5281,24,77.09200287,1206,0.000991084,100
5282,24,78.30599976,1209.75,0.092191997,100
5283,24,78.77200317,1214,0.092191997,100
5284,24,79.1210022,1211,0.183257019,100
5285,24,79.19799805,1212.5,-0.000612198,100
5286,24,78.93099976,1215.5,0.091061913,100
5287,24,78.95700073,1207,0.090952519,100
5288,24,79.16200256,1229.75,0.182133804,100
5289,24,78.92099762,1213.75,0.181880898,100
5290,24,79.0059967,1220,0.273084919,100
5291,24,79.56300354,1218,0.273084919,100
5292,24,78.80999756,1212.25,0.090953356,100
5293,24,79.13700104,1218.75,-0.000227929,100
5294,24,79.03500366,1218.75,-0.18192323,100
5295,24,79.12200165,1214.75,-0.272697206,100
5296,24,79.32299805,1217.25,-0.363421782,100
5297,24,79.31300354,1215.5,-0.272381738,100
5298,24,79.40899658,1217.25,-0.272381738,100
5299,24,78.9489975,1213.5,-0.181498552,100
5300,24,79.15899658,1213.5,-0.090724576,100
5301,24,79.23899841,1221.5,0.182923386,100
5302,24,78.55200195,1219.25,0.182923386,100
5303,24,78.89099884,1205.75,0.274521108,100
5304,24,78.32299805,1214.5,0.274521108,100
5305,24,78.88600159,1212,0.365646995,100
5306,24,78.96800232,1213.5,0.273740857,100
5307,24,79.05500031,1213.75,0.364959683,100
5308,24,79.15699768,1210,0.456638064,100
5309,24,78.70500183,1214.25,0.640208553,100
5310,24,78.43499756,1208.75,0.91699024,100
5311,24,78.45300293,1209,1.102166805,100
5312,24,78.10800171,1209.5,1.287106049,100
5313,24,78.30400085,1204.75,1.381707964,100
5314,24,78.12799835,1208,1.476233732,100
5315,24,77.33599854,1199,1.292469212,100
5316,24,78.0059967,1210.25,1.290583931,100
5317,24,78.39399719,1205.75,1.197203915,100
5318,24,79.09300232,1213.5,1.010720725,100
5319,24,78.47499847,1218.5,0.82339136,100
5320,24,79.08300018,1214.5,0.729727625,100
5321,24,79.56500244,1232.25,0.545701139,100
5322,24,79.58799744,1225.25,0.182101221,100
5323,24,79.91200256,1216.75,0.090706392,100
5324,24,79.36100006,1222.5,-0.091093641,100
5325,24,79.23799896,1220,-0.364422967,100
5326,24,78.94599915,1210.75,-0.546069105,100
5327,24,78.55999756,1215.5,-0.547149511,100
5328,24,79.0510025,1217,-0.72889179,100
5329,24,79.27600098,1210.5,-1.000965558,100
5330,24,79.19000244,1213.75,-0.999854391,100
5331,24,79.44100189,1212.75,-1.08964884,100
5332,24,79.02799988,1227.25,-1.267658727,100
5333,24,79.9489975,1220.75,-1.355989,100
5334,24,80.08999634,1213.25,-1.1741111,100
5335,24,79.86699677,1225.25,-0.99237226,100
5336,24,79.04799652,1205.25,-0.811213717,100
5337,24,79.03199768,1216.5,-0.3596257,100
5338,24,78.77500153,1207.25,0.002856561,100
5339,24,78.30000305,1193,0.462568825,100
5340,24,77.52799988,1203.25,0.740639787,100
5341,24,77.59799957,1197,1.0192939,100
5342,24,77.75800323,1193.25,1.113660767,100
5343,24,77.27300262,1190.5,1.206753349,100
5344,24,77.52999878,1201.5,1.206126664,100
5345,24,77.72399902,1195.5,1.29768462,100
5346,24,77.7519989,1204.25,1.202755352,100
5347,24,78.08000183,1207.25,1.291385671,100
5348,24,78.6760025,1208.5,1.472732071,100
5349,24,78.60199738,1215,1.469595273,100
5350,24,78.41100311,1212,1.464835165,100
5351,24,78.83999634,1218,1.554602645,100
5352,24,79.02500153,1214,1.553520216,100
5353,24,78.93199921,1213.5,1.368283586,100
5354,24,78.96800232,1222.25,1.365820317,100
5355,24,79.61199951,1216,1.092013001,100
5356,24,79.06199646,1221.5,0.818520675,100
5357,24,79.0719986,1220.25,0.725334672,100
5358,24,80.26100159,1216,0.724789327,100
5359,24,79.37999725,1211.75,0.633651056,100
5360,24,79.6780014,1219.75,0.633542349,100
5361,24,79.33399963,1214.25,0.81668508,100
5362,24,78.98899841,1220,0.636280467,100
5363,24,78.26599884,1209,0.273242081,100
5364,24,79.1780014,1208.75,-0.089071872,100
5365,24,79.08899689,1222.75,-0.270304571,100
5366,24,79.85500336,1220.25,-0.634169749,100
5367,24,79.64800262,1223.25,-0.814828983,100
5368,24,79.71299744,1216.5,-0.904849395,100
5369,24,79.70300293,1205,-0.905243983,100
5370,24,79.125,1228.25,-1.087572329,100
5371,24,79.47399902,1198,-1.180100022,100
5372,24,78.99500275,1212.5,-1.27220913,100
5373,24,79.10199738,1218.25,-1.363374333,100
5374,24,79.27400208,1222.25,-1.45524346,100
5375,24,79.33499908,1209,-1.546317577,100
5376,24,78.64099884,1218.25,-1.545708395,100
5377,24,79.73899841,1215.25,-1.728434455,100
5378,24,78.71099854,1217.75,-1.819369685,100
5379,24,79.35900116,1205.75,-1.818673859,100
5380,24,79.1989975,1200.75,-1.636552738,100
5381,24,79.18000031,1225.75,-1.54621107,100
5382,24,79.44400024,1207,-1.182748396,100
5383,24,78.53800201,1208.25,-0.636652378,100
5384,24,77.93000031,1202.25,-0.179761985,100
5385,24,78.58599854,1202,0.186473665,100
5386,24,77.82800293,1199.5,0.553885796,100
5387,24,78.12200165,1195.75,1.018241084,100
5388,24,77.45899963,1193.25,1.298227355,100
5389,24,77.24500275,1191.5,1.487123829,100
5390,24,77.59799957,1191.75,1.769608778,100
5391,24,76.81600189,1192.25,1.862179263,100
5392,24,77.30699921,1197.75,1.858436374,100
5393,24,78.26599884,1198.5,1.948877298,100
5394,24,78.00900269,1235.75,2.037685585,100
5395,24,77.69000244,1209.5,1.846702408,100
5396,24,78.21099854,1205.25,1.843674663,100
5397,24,78.21099854,1220,1.65695562,100
5398,24,79.07700348,1215.25,1.285375278,100
5399,24,79.28500366,1221.25,1.004980312,100
5400,24,79.21800232,1226.5,0.728804145,100
5401,24,79.51499939,1222.25,0.363741392,100
5402,24,79.68900299,1223.25,0.362946749,100
5403,24,79.59100342,1230.75,0.45471306,100
5404,24,79.46600342,1216,0.181302136,100
5405,24,78.24199677,1200.75,0.089270773,100
5406,24,78.3239975,1220.25,0.087788407,100
5407,24,78.14499664,1201.25,-0.185126204,100
5408,24,78.56400299,1214.75,-0.275736798,100
5409,24,78.21800232,1204.5,-0.27565404,100
5410,24,78.29399872,1214.5,-0.367023437,100
5411,24,78.41300201,1213.25,-0.36685808,100
5412,24,78.62000275,1210.25,-0.275010454,100
5413,24,78.3730011,1218.25,-0.275638664,100
5414,24,78.89199829,1212.25,-0.092117444,100
5415,24,78.69599915,1210,0.091283317,100
5416,24,78.45899963,1209,0.274094335,100
5417,24,78.89099884,1211.75,0.365233347,100
5418,24,79.1989975,1215.75,0.365396867,100
5419,24,78.80200195,1216,0.456740084,100
5420,24,78.50299835,1216.75,0.54798159,100
5421,24,78.89800262,1214.75,0.365843053,100
5422,24,78.9240036,1213,0.274704041,100
5423,24,79.22699738,1223.5,0.183162656,100
5424,24,79.26399994,1214.75,0.091547667,100
5425,24,78.94400024,1212.75,0.091664893,100
5426,24,78.67700195,1221.75,0.364921093,100
5427,24,78.94400024,1217.25,0.364921093,100
5428,24,79.12000275,1211.75,0.455759418,100
5429,24,78.96099854,1221.5,0.455149143,100
5430,24,79.56300354,1215.5,0.36379041,100
5431,24,79.11799622,1219.75,0.181585911,100
5432,24,79.08399963,1215.5,0.363282325,100
5433,24,79.26200104,1215.25,0.272444,100
5434,24,79.2440033,1213.75,0.181696414,100
5435,24,78.85700226,1213.25,0.181696414,100
5436,24,78.86199951,1214,0.181696414,100
5437,24,79.21700287,1218.5,0,100
5438,24,78.76599884,1217.5,-0.091142183,100
5439,24,79.04699707,1224.5,-0.091142183,100
5440,24,78.9469986,1218,-0.091142183,100
5441,24,79.12400055,1212.5,-0.091142183,100
5442,24,79.13800049,1215.5,-0.091142183,100
5443,24,78.89399719,1223.25,0.090990143,100
5444,24,79.26799774,1212.75,0.090990143,100
5445,24,78.98999786,1223.5,0.090990143,100
5446,24,78.98899841,1210.25,0.181894991,100
5447,24,79.01799774,1212,0.272823372,100
5448,24,79.38999939,1220.75,0.090633033,100
5449,24,78.97699738,1211.75,0.090633033,100
5450,24,78.91799927,1217.5,0.090633033,100
5451,24,79.00900269,1214.75,-0.000271815,100
5452,24,78.82800293,1214,-0.182372675,100
5453,24,78.50299835,1222.5,-0.273015737,100
5454,24,79.44000244,1224.75,-0.273015737,100
5455,24,78.93800354,1225.5,-0.454454607,100
5456,24,79.25299835,1215.75,-0.726443709,100
5457,24,79.47799683,1217,-0.907835215,100
5458,24,79.35199738,1218.25,-0.816887905,100
5459,24,79.14299774,1215,-1.179624818,100
5460,24,79.27899933,1217.5,-1.270025274,100
5461,24,79.51399994,1213.25,-1.358735537,100
5462,24,79.40299988,1208.75,-1.35659383,100
5463,24,80.28700256,1227.75,-1.718496762,100
5464,24,79.46299744,1218.25,-1.808348091,100
5465,24,79.54799652,1224,-1.898725152,100
5466,24,79.53700256,1218.5,-1.992459347,100
5467,24,79.48400116,1219.25,-2.085664338,100
5468,24,78.95500183,1212.5,-2.08538829,100
